Mine Name,CAAQMS_Source_Name,CAAQMS_Match_Type,Environmental_Anomaly,Environmental_Risk_Score,Environmental_Min_Anomaly_Score,Environmental_Anomaly_Count,Environmental_Observations,Environmental_Anomaly_Rate,Environmental_Available,Production_Source_Name,Production_Match_Type,Operational_ZScore,Operational_Absolute_ZScore,Operational_Anomaly,Operational_Anomaly_Category,Operational_Anomaly_Reason,Operational_Change,Data_Sufficient,Operational_Available,Evidence_Count,Evidence_Coverage,Evidence_Status,Safety_Evidence_Available,Safety_Evidence_Status,Environmental_Component,Operational_Component,Safety_Component,Available_Evidence_Domains,Confidence_Score,Confidence_Category,Confidence_Explanation,Assessment_Limitation
Jhiria,,,,,,,,,0,Jhiria,Contextual_Fuzzy,-0.1600914963481775,0.1600914963481775,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.04,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Jitpur Colliery,,,,,,,,,0,Jitpur Colliery,Contextual_Fuzzy,-0.1793635689354517,0.1793635689354517,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.0199999999999999,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Jogidih,,,,,,,,,0,Jogidih,Contextual_Fuzzy,-0.1986356415227257,0.1986356415227257,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.0,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Joyrampur,,,,,,,,,0,,,,,,,,,,0,0,0.0,Insufficient Evidence,0,Mine-level safety evidence unavailable,0,0,0,0,0.0,Insufficient Evidence,No mine-level evidence is available for risk assessment.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
"Junad,",,,,,,,,,0,"Junad,",Contextual_Fuzzy,-0.3624482585145556,0.3624482585145556,0.0,Normal,Latest production change is within the normal range of observed production changes.,-0.1699999999999999,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
K. Dewarkhand,,,,,,,,,0,K. Dewarkhand,Contextual_Fuzzy,0.2157139191036675,0.2157139191036675,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.43,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Kabribad OC,,,,,,,,,0,Kabribad OC,Contextual_Fuzzy,0.1964418465163933,0.1964418465163933,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.41,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Kakatiya Khani-1 & 1A Incline,,,,,,,,,0,Kakatiya Khani-1 & 1A Incline,Contextual_Fuzzy,-0.2275437504036369,0.2275437504036369,0.0,Normal,Latest production change is within the normal range of observed production changes.,-0.03,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Kakatiya Khani-5 Incline,,,,,,,,,0,Kakatiya Khani-5 Incline,Contextual_Fuzzy,-0.2082716778163628,0.2082716778163628,0.0,Normal,Latest production change is within the normal range of observed production changes.,-0.01,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
"Kakatiya Khani-6, Incline",,,,,,,,,0,"Kakatiya Khani-6, Incline",Contextual_Fuzzy,-0.2275437504036369,0.2275437504036369,0.0,Normal,Latest production change is within the normal range of observed production changes.,-0.03,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Kakatiya Khani-8 & 8A Incline,,,,,,,,,0,Kakatiya Khani-8 & 8A Incline,Contextual_Fuzzy,-0.2179077141099998,0.2179077141099998,0.0,Normal,Latest production change is within the normal range of observed production changes.,-0.0199999999999999,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Kakatiya Khani-OC II,,,,,,,,,0,Kakatiya Khani-OC II,Contextual_Fuzzy,0.0326292295245634,0.0326292295245634,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.24,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Kakatiya Khani-OC-III,,,,,,,,,0,Kakatiya Khani-OC-III,Contextual_Fuzzy,0.3698904998018604,0.3698904998018604,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.5900000000000001,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Kakri Project,,,,,,,,,0,Kakri Project,Contextual_Fuzzy,-0.6033491658554817,0.6033491658554817,0.0,Normal,Latest production change is within the normal range of observed production changes.,-0.4199999999999997,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Kalidaspur Project,,,,,,,,,0,Kalidaspur Project,Contextual_Fuzzy,-0.1793635689354516,0.1793635689354516,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.02,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Kalyan Khani OC,,,,,,,,,0,Kalyan Khani OC,Contextual_Fuzzy,-0.2660878955781851,0.2660878955781851,0.0,Normal,Latest production change is within the normal range of observed production changes.,-0.07,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Kalyan Khani-1 & 5 Incline,,,,,,,,,0,Kalyan Khani-1 Incline,Contextual_Fuzzy,-0.3046320407527333,0.3046320407527333,0.0,Normal,Latest production change is within the normal range of observed production changes.,-0.11,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Kanchan OC,,,,,,,,,0,Kanchan OC,Contextual_Fuzzy,0.1868058102227563,0.1868058102227563,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.4,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Kaniha OCP,,,,,,,,,0,Kaniha OCP,Contextual_Fuzzy,-0.5262608755063855,0.5262608755063855,0.0,Normal,Latest production change is within the normal range of observed production changes.,-0.3399999999999998,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Kankanee,,,,,,,,,0,Kankanee,Contextual_Fuzzy,-0.0830032059990811,0.0830032059990811,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.12,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Kapasara,,,,,,,,,0,Kapasara,Contextual_Fuzzy,-0.2853599681654592,0.2853599681654592,0.0,Normal,Latest production change is within the normal range of observed production changes.,-0.09,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Kapurdi,,,,,,,,,0,,,,,,,,,,0,0,0.0,Insufficient Evidence,0,Mine-level safety evidence unavailable,0,0,0,0,0.0,Insufficient Evidence,No mine-level evidence is available for risk assessment.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Kargali OC,,,,,,,,,0,,,,,,,,,,0,0,0.0,Insufficient Evidence,0,Mine-level safety evidence unavailable,0,0,0,0,0.0,Insufficient Evidence,No mine-level evidence is available for risk assessment.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Karma,,,,,,,,,0,Karma,Contextual_Fuzzy,-0.063731133411807,0.063731133411807,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.14,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
